Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confirmed_Cases_Daywise,Active_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise,Forecasted_active,Forecasted_active_high,Forecasted_active_low,Forecasted_Active_Cases_Daywise,Forecasted_Active_Cases_high_Daywise,Forecasted_Active_Cases_low_Daywise
12-07-2020,Madhya Pradesh,17632,4103,12876.0,653,,,,431,225,,,,,,,,,
13-07-2020,Madhya Pradesh,18207,4336,13208.0,663,,,,575,233,,,,,,,,,
14-07-2020,Madhya Pradesh,19005,4757,13575.0,673,,,,798,421,,,,,,,,,
15-07-2020,Madhya Pradesh,19643,5053,13908.0,682,,,,638,296,,,,,,,,,
16-07-2020,Madhya Pradesh,20378,5562,14127.0,689,,,,735,509,,,,,,,,,
17-07-2020,Madhya Pradesh,21081,5870,14514.0,697,,,,703,308,,,,,,,,,
18-07-2020,Madhya Pradesh,21763,6193,14864.0,706,,,,682,323,,,,,,,,,
19-07-2020,Madhya Pradesh,22600,6568,15311.0,721,,,,837,375,,,,,,,,,
20-07-2020,Madhya Pradesh,23310,6888,15684.0,738,,,,710,320,,,,,,,,,
21-07-2020,Madhya Pradesh,24095,7082,16257.0,756,,,,785,194,,,,,,,,,
22-07-2020,Madhya Pradesh,24842,7236,16836.0,770,,,,747,154,,,,,,,,,
23-07-2020,Madhya Pradesh,25474,7335,17359.0,780,,,,632,99,,,,,,,,,
24-07-2020,Madhya Pradesh,26210,7553,17866.0,791,,,,736,218,,,,,,,,,
25-07-2020,Madhya Pradesh,26926,7639,18488.0,799,,,,716,86,,,,,,,,,
26-07-2020,Madhya Pradesh,27800,7857,19132.0,811,,,,874,218,,,,,,,,,
27-07-2020,Madhya Pradesh,28589,7978,19791.0,820,,,,789,121,,,,,,,,,
28-07-2020,Madhya Pradesh,29217,8044,20343.0,830,,,,628,66,,,,,,,,,
29-07-2020,Madhya Pradesh,30134,8357,20934.0,843,,,,917,313,,,,,,,,,
30-07-2020,Madhya Pradesh,30968,8454,21657.0,857,,,,834,97,,,,,,,,,
31-07-2020,Madhya Pradesh,31806,8668,22271.0,867,,,,838,214,,,,,,,,,
01-08-2020,Madhya Pradesh,32614,8769,22969.0,876,,,,808,101,,,,,,,,,
02-08-2020,Madhya Pradesh,33535,9099,23550.0,886,,,,921,330,,,,,,,,,
03-08-2020,Madhya Pradesh,34285,9286,24099.0,900,,,,750,187,,,,,,,,,
04-08-2020,Madhya Pradesh,35082,8756,25414.0,912,,,,797,0,,,,,,,,,
05-08-2020,Madhya Pradesh,35734,8741,26064.0,929,,,,652,0,,,,,,,,,
06-08-2020,Madhya Pradesh,36564,8716,26902.0,946,,,,830,0,,,,,,,,,
07-08-2020,Madhya Pradesh,37298,8715,27621.0,962,,,,734,0,,,,,,,,,
08-08-2020,Madhya Pradesh,38157,8827,28353.0,977,,,,859,112,,,,,,,,,
09-08-2020,Madhya Pradesh,39025,9009,29020.0,996,,,,868,182,,,,,,,,,
10-08-2020,Madhya Pradesh,39891,9202,29674.0,1015,,,,866,193,,,,,,,,,
11-08-2020,Madhya Pradesh,40734,9105,30596.0,1033,,,,843,0,,,,,,,,,
12-08-2020,Madhya Pradesh,41604,9317,31239.0,1048,,,,870,212,,,,,,,,,
13-08-2020,Madhya Pradesh,42618,9718,31835.0,1065,,,,1014,401,,,,,,,,,
14-08-2020,Madhya Pradesh,43414,9928,32405.0,1081,,,,796,210,,,,,,,,,
15-08-2020,Madhya Pradesh,44433,9986,33353.0,1094,,,,1019,58,,,,,,,,,
16-08-2020,Madhya Pradesh,45455,10312,34038.0,1105,,,,1022,326,,,,,,,,,
17-08-2020,Madhya Pradesh,46385,10232,35025.0,1128,,,,930,0,,,,,,,,,
18-08-2020,Madhya Pradesh,47375,10521,35713.0,1141,,,,990,289,,,,,,,,,
19-08-2020,Madhya Pradesh,48351,10717,36475.0,1159,,,,976,196,,,,,,,,,
20-08-2020,Madhya Pradesh,49493,10782,37540.0,1171,,,,1142,65,,,,,,,,,
21-08-2020,Madhya Pradesh,50640,10928,38527.0,1185,,,,1147,146,,,,,,,,,
22-08-2020,Madhya Pradesh,51866,11261,39399.0,1206,,,,1226,333,,,,,,,,,
23-08-2020,Madhya Pradesh,53129,11510,40390.0,1229,,,,1263,249,,,,,,,,,
24-08-2020,Madhya Pradesh,54421,11944,41231.0,1246,,,,1292,434,,,,,,,,,
25-08-2020,Madhya Pradesh,55800,12225,42310.0,1265,,,,1379,281,,,,,,,,,
26-08-2020,Madhya Pradesh,56864,12336,43246.0,1282,,,,1064,111,,,,,,,,,
27-08-2020,Madhya Pradesh,58181,12422,44453.0,1306,,,,1317,86,,,,,,,,,
28-08-2020,Madhya Pradesh,59433,12714,45396.0,1323,,,,1252,292,,,,,,,,,
29-08-2020,Madhya Pradesh,60875,13117,46413.0,1345,,,,1442,403,,,,,,,,,
30-08-2020,Madhya Pradesh,62433,13592,47467.0,1374,,,,1558,475,,,,,,,,,
31-08-2020,Madhya Pradesh,63965,13914,48657.0,1394,,,,1532,322,,,,,,,,,
01-09-2020,Madhya Pradesh,65490,14072,49992.0,1426,,,,1525,158,,,,,,,,,
02-09-2020,Madhya Pradesh,66914,14337,51124.0,1453,,,,1424,265,,,,,,,,,
03-09-2020,Madhya Pradesh,68586,14888,52215.0,1483,,,,1672,551,,,,,,,,,
04-09-2020,Madhya Pradesh,70244,15474,53257.0,1513,,,,1658,586,,,,,,,,,
05-09-2020,Madhya Pradesh,71880,15688,54649.0,1543,,,,1636,214,,,,,,,,,
06-09-2020,Madhya Pradesh,73574,16115,55887.0,1572,,,,1694,427,,,,,,,,,
07-09-2020,Madhya Pradesh,75459,16961,56909.0,1589,,,,1885,846,,,,,,,,,
08-09-2020,Madhya Pradesh,77323,17205,58509.0,1609,,,,1864,244,,,,,,,,,
09-09-2020,Madhya Pradesh,79192,17702,59850.0,1640,,,,1869,497,,,,,,,,,
10-09-2020,Madhya Pradesh,81379,18433,61285.0,1661,,,,2187,731,,,,,,,,,
11-09-2020,Madhya Pradesh,83619,18992,62936.0,1691,,,,2240,559,,,,,,,,,
12-09-2020,Madhya Pradesh,85966,19840,64398.0,1728,,,,2347,848,,,,,,,,,
13-09-2020,Madhya Pradesh,88247,20487,65998.0,1762,,,,2281,647,,,,,,,,,
14-09-2020,Madhya Pradesh,90730,21228,67711.0,1791,,,,2483,741,,,,,,,,,
15-09-2020,Madhya Pradesh,93053,21620,69613.0,1820,,,,2323,392,,,,,,,,,
16-09-2020,Madhya Pradesh,95515,22136,71535.0,1844,,,,2462,516,,,,,,,,,
17-09-2020,Madhya Pradesh,97906,21631,74398.0,1877,,,,2391,0,,,,,,,,,
18-09-2020,Madhya Pradesh,100458,21605,76952.0,1901,,,,2552,0,,,,,,,,,
19-09-2020,Madhya Pradesh,103065,21964,79158.0,1943,,,,2607,359,,,,,,,,,
20-09-2020,Madhya Pradesh,105644,22300,81374.0,1970,,,,2579,336,,,,,,,,,
21-09-2020,Madhya Pradesh,108167,22542,83618.0,2007,,,,2523,242,,,,,,,,,
22-09-2020,Madhya Pradesh,110711,22646,86030.0,2035,,,,2544,104,,,,,,,,,
23-09-2020,Madhya Pradesh,113057,22812,88168.0,2077,,,,2346,166,,,,,,,,,
24-09-2020,Madhya Pradesh,115361,22744,90495.0,2122,,,,2304,0,,,,,,,,,
25-09-2020,Madhya Pradesh,119899,22228,95490.0,2181,,,,4538,0,,,,,,,,,
27-09-2020,Madhya Pradesh,122209,22431,97571.0,2207,,,,2310,203,,,,,,,,,
28-09-2020,Madhya Pradesh,124166,21912,100012.0,2242,,,,1957,0,,,,,,,,,
29-09-2020,Madhya Pradesh,126043,21317,102445.0,2281,,,,1877,0,,,,,,,,,
30-09-2020,Madhya Pradesh,128047,20997,104734.0,2316,,,,2004,0,,,,,,,,,
01-10-2020,Madhya Pradesh,130088,20473,107279.0,2336,,,,2041,0,,,,,,,,,
02-10-2020,Madhya Pradesh,132107,20124,109611.0,2372,,,,2019,0,,,,,,,,,
03-10-2020,Madhya Pradesh,,,,,,,,,,,,,,,,,,
03-10-2020,Madhya Pradesh,,,,,134255,134648.31234130386,133862.54482935916,,,1174.0,1232.7,1115.3,19801.0,20109.640985819522,19492.642411226163,-83.0,-87.15,-78.85
04-10-2020,Madhya Pradesh,,,,,136311,136953.14167293382,135668.04434528475,,,2056.0,2304.829331629968,1805.4995159255923,19466.0,19982.612072463286,18949.24819444074,-335.0,-127.02891335623644,-543.394216785422
05-10-2020,Madhya Pradesh,,,,,138234,139102.27143265374,137364.83673688423,,,1923.0,2149.1297597199155,1696.792391599476,19077.0,19832.875878128958,18320.47198232433,-389.0,-149.7361943343276,-628.7762121164124
06-10-2020,Madhya Pradesh,,,,,140031,141133.60050601943,138928.18196466006,,,1797.0,2031.3290733656904,1563.3452277758333,18673.0,19704.06993720098,17641.642126247763,-404.0,-128.80594092797764,-678.8298560765652
07-10-2020,Madhya Pradesh,,,,,141719,143082.73634545333,140354.5590395377,,,1688.0,1949.135839433904,1426.3770748776442,18307.0,19619.942798568758,16994.422804014066,-366.0,-84.12713863222234,-647.2193222336973
08-10-2020,Madhya Pradesh,,,,,143313,144978.45496251507,141647.93611921542,,,1594.0,1895.7186170617351,1293.3770796777098,17966.0,19556.391422506393,16374.845368416181,-341.0,-63.55137606236531,-619.5774355978847
09-10-2020,Madhya Pradesh,,,,,144829,146842.96851327168,142815.33607125867,,,1516.0,1864.5135507566156,1167.3999520432553,17597.0,19480.365854413776,15714.418765584549,-369.0,-76.0255680926166,-660.4266028316324
10-10-2020,Madhya Pradesh,,,,,146279,148693.12140984982,143865.09863350904,,,1450.0,1850.1528965781326,1049.7625622503692,17195.0,19400.2144910653,14990.709912839726,-402.0,-80.15136334847557,-723.7088527448232
11-10-2020,Madhya Pradesh,,,,,147674,150541.6257248029,144805.97599124478,,,1395.0,1848.504314953083,940.8773577357351,16801.0,19349.33069980335,14252.644023926594,-394.0,-50.88379126194923,-738.0658889131319
12-10-2020,Madhya Pradesh,,,,,149022,152398.09443803297,145646.58908357445,,,1348.0,1856.468713230075,840.6130923296732,16436.0,19333.41043055555,13537.741114524619,-365.0,-15.920269247802935,-714.9029094019752
13-10-2020,Madhya Pradesh,,,,,150332,154269.8294583425,146395.10999560505,,,1310.0,1871.735020309512,748.5209120305954,16072.0,19324.60104860247,12819.116745787804,-364.0,-8.809381953076809,-718.6243687368151
14-10-2020,Madhya Pradesh,,,,,151611,156162.39756352513,147059.09961322212,,,1279.0,1892.5681051826396,663.9896176170732,15681.0,19305.448400123234,12056.275037284577,-391.0,-19.15264847923754,-762.841708503227
15-10-2020,Madhya Pradesh,,,,,152863,158080.04644876844,147645.44625350306,,,1252.0,1917.6488852433104,586.3466402809427,15275.0,19292.934211626147,11257.608233783607,-406.0,-12.514188497087162,-798.6668035009698
16-10-2020,Madhya Pradesh,,,,,154093,160026.00743232088,148160.36483102138,,,1230.0,1945.9609835524461,514.9185775183141,14885.0,19308.561393208478,10461.200099536487,-390.0,15.627181582331104,-796.40813424712
17-10-2020,Madhya Pradesh,,,,,155306,162002.71939431757,148609.42924980892,,,1213.0,1976.7119619966834,449.0644187875441,14510.0,19345.49013324018,9674.475223038478,-375.0,36.92874003170073,-786.7248764980086
18-10-2020,Madhya Pradesh,,,,,156505,164011.99771535932,148997.62096780125,,,1199.0,2009.2783210417547,388.191717992333,14125.0,19381.634349208965,8868.315302697534,-385.0,36.14421596878674,-806.1599203409442
19-10-2020,Madhya Pradesh,,,,,157692,166055.16410638383,149329.38368223447,,,1187.0,2043.1663910245115,331.76271443322184,13720.0,19413.684452576705,8026.204802747256,-405.0,32.05010336773921,-842.1104999502786
20-10-2020,Madhya Pradesh,,,,,158871,168133.14796079017,149608.6784972037,,,1179.0,2077.9838544063387,279.29481496923836,13313.0,19459.20323978019,7167.291380297129,-407.0,45.51878720348395,-858.9134224501267
21-10-2020,Madhya Pradesh,,,,,160043,170246.5664601018,149839.0365868393,,,1172.0,2113.418499311636,230.3580896355852,12920.0,19527.514184093307,6313.2128137843265,-393.0,68.31094431311794,-854.0785665128024
22-10-2020,Madhya Pradesh,,,,,161210,172395.78847658666,150023.6079139551,,,1167.0,2149.222016484855,184.57132711578743,12531.0,19606.59417287961,5455.992330760169,-389.0,79.07998878630315,-857.2204830241571
23-10-2020,Madhya Pradesh,,,,,162373,174580.98588986442,150165.20544431542,,,1163.0,2185.197413277754,141.59753036033362,12129.0,19683.228760085814,4574.577557745666,-402.0,76.63458720620474,-881.4147730145032
24-10-2020,Madhya Pradesh,,,,,163534,176802.17498285417,150266.34478459973,,,1161.0,2221.189092989749,101.13934028430958,11715.0,19762.383507603037,3668.3338542852925,-414.0,79.15474751722286,-906.2437034603736
25-10-2020,Madhya Pradesh,,,,,164694,179059.24992926154,150329.27943178845,,,1160.0,2257.0749464073742,62.93464718872565,11306.0,19857.150994543746,2755.376046521458,-409.0,94.7674869407092,-912.9578077638344
26-10-2020,Madhya Pradesh,,,,,165854,181352.00992301223,150356.03194965713,,,1160.0,2292.7599937506893,26.752517868677387,10906.0,19967.98247691062,1843.290349559491,-400.0,110.83148236687339,-912.0856969619672
27-10-2020,Madhya Pradesh,,,,,167014,183680.18116411378,150348.42144081058,,,1160.0,2328.171241101547,-7.610508846555604,10502.0,20083.39294803125,919.6615717607547,-404.0,115.41047112063097,-923.6287777987363
28-10-2020,Madhya Pradesh,,,,,168176,186043.43466473144,150308.08769317612,,,1162.0,2363.253500617662,-40.33374763446045,10086.0,20198.260062107514,-26.34253823268591,-416.0,114.86711407626353,-946.0041099934406
29-10-2020,Madhya Pradesh,,,,,169339,188441.4006480338,150236.51236734775,,,1163.0,2397.9659833023616,-71.57532582836575,9666.0,20320.31799258299,-987.849578601421,-420.0,122.05793047547559,-961.507040368735
30-10-2020,Madhya Pradesh,,,,,170504,190873.68016383285,150135.03756686574,,,1165.0,2432.2795157990477,-101.47480048201396,9252.0,20456.741867864886,-1952.7540417182609,-414.0,136.42387528189647,-964.9044631168399
31-10-2020,Madhya Pradesh,,,,,171672,193339.8544279897,150004.8821039616,,,1168.0,2466.1742641568417,-130.15546290413477,8841.0,20603.35436310737,-2922.209529715963,-411.0,146.61249524248342,-969.4554879977022
01-11-2020,Madhya Pradesh,11,11,0.0,0,172843,195839.49229923906,149847.15574225565,,,1171.0,2499.637871249375,-157.7263617059507,8423.0,20752.098477141,-3906.8102568845443,-418.0,148.74411403363047,-984.6007271685812
12-03-2020,Maharashtra,11,11,0.0,0,,,,,,,,,,,,,,
13-03-2020,Maharashtra,14,14,0.0,0,,,,3,3,,,,,,,,,
14-03-2020,Maharashtra,31,31,0.0,0,,,,17,17,,,,,,,,,
15-03-2020,Maharashtra,32,32,0.0,0,,,,1,1,,,,,,,,,
16-03-2020,Maharashtra,39,38,0.0,1,,,,7,6,,,,,,,,,
17-03-2020,Maharashtra,41,40,0.0,1,,,,2,2,,,,,,,,,
18-03-2020,Maharashtra,45,44,0.0,1,,,,4,4,,,,,,,,,
19-03-2020,Maharashtra,47,46,0.0,1,,,,2,2,,,,,,,,,
20-03-2020,Maharashtra,52,51,0.0,1,,,,5,5,,,,,,,,,
21-03-2020,Maharashtra,67,65,0.0,2,,,,15,14,,,,,,,,,
22-03-2020,Maharashtra,74,72,0.0,2,,,,7,7,,,,,,,,,
23-03-2020,Maharashtra,87,85,0.0,2,,,,13,13,,,,,,,,,
24-03-2020,Maharashtra,89,87,0.0,2,,,,2,2,,,,,,,,,
25-03-2020,Maharashtra,124,120,1.0,3,,,,35,33,,,,,,,,,
26-03-2020,Maharashtra,130,111,15.0,4,,,,6,0,,,,,,,,,
27-03-2020,Maharashtra,180,150,25.0,5,,,,50,39,,,,,,,,,
28-03-2020,Maharashtra,186,155,25.0,6,,,,6,5,,,,,,,,,
29-03-2020,Maharashtra,193,160,25.0,8,,,,7,5,,,,,,,,,
30-03-2020,Maharashtra,216,168,39.0,9,,,,23,8,,,,,,,,,
31-03-2020,Maharashtra,302,254,39.0,9,,,,86,86,,,,,,,,,
01-04-2020,Maharashtra,335,280,42.0,13,,,,33,26,,,,,,,,,
02-04-2020,Maharashtra,335,277,42.0,16,,,,0,0,,,,,,,,,
03-04-2020,Maharashtra,423,362,42.0,19,,,,88,85,,,,,,,,,
04-04-2020,Maharashtra,490,424,42.0,24,,,,67,62,,,,,,,,,
05-04-2020,Maharashtra,690,603,42.0,45,,,,200,179,,,,,,,,,
06-04-2020,Maharashtra,748,647,56.0,45,,,,58,44,,,,,,,,,
07-04-2020,Maharashtra,1018,875,79.0,64,,,,270,228,,,,,,,,,
08-04-2020,Maharashtra,1135,946,117.0,72,,,,117,71,,,,,,,,,
09-04-2020,Maharashtra,1364,1142,125.0,97,,,,229,196,,,,,,,,,
10-04-2020,Maharashtra,1574,1276,188.0,110,,,,210,134,,,,,,,,,
11-04-2020,Maharashtra,1761,1426,208.0,127,,,,187,150,,,,,,,,,
12-04-2020,Maharashtra,1985,1619,217.0,149,,,,224,193,,,,,,,,,
13-04-2020,Maharashtra,2334,1957,217.0,160,,,,349,338,,,,,,,,,
14-04-2020,Maharashtra,2687,2250,259.0,178,,,,353,293,,,,,,,,,
15-04-2020,Maharashtra,2916,2434,295.0,187,,,,229,184,,,,,,,,,
16-04-2020,Maharashtra,3205,2711,300.0,194,,,,289,277,,,,,,,,,
17-04-2020,Maharashtra,3323,2791,331.0,201,,,,118,80,,,,,,,,,
18-04-2020,Maharashtra,3651,3075,365.0,211,,,,328,284,,,,,,,,,
19-04-2020,Maharashtra,4203,3473,507.0,223,,,,552,398,,,,,,,,,
20-04-2020,Maharashtra,4666,3862,572.0,232,,,,463,389,,,,,,,,,
21-04-2020,Maharashtra,5218,4245,722.0,251,,,,552,383,,,,,,,,,
22-04-2020,Maharashtra,5652,4594,789.0,269,,,,434,349,,,,,,,,,
23-04-2020,Maharashtra,6430,5307,840.0,283,,,,778,713,,,,,,,,,
24-04-2020,Maharashtra,6817,5676,840.0,301,,,,387,369,,,,,,,,,
25-04-2020,Maharashtra,7628,6229,1076.0,323,,,,811,553,,,,,,,,,
26-04-2020,Maharashtra,8068,6650,1076.0,342,,,,440,421,,,,,,,,,
27-04-2020,Maharashtra,8590,6939,1282.0,369,,,,522,289,,,,,,,,,
28-04-2020,Maharashtra,9318,7530,1388.0,400,,,,728,591,,,,,,,,,
29-04-2020,Maharashtra,9915,7890,1593.0,432,,,,597,360,,,,,,,,,
30-04-2020,Maharashtra,10498,8266,1773.0,459,,,,583,376,,,,,,,,,
01-05-2020,Maharashtra,11506,9142,1879.0,485,,,,1008,876,,,,,,,,,
02-05-2020,Maharashtra,12296,9775,2000.0,521,,,,790,633,,,,,,,,,
03-05-2020,Maharashtra,12974,10311,2115.0,548,,,,678,536,,,,,,,,,
04-05-2020,Maharashtra,14541,11493,2465.0,583,,,,1567,1182,,,,,,,,,
05-05-2020,Maharashtra,15525,12089,2819.0,617,,,,984,596,,,,,,,,,
06-05-2020,Maharashtra,16758,13013,3094.0,651,,,,1233,924,,,,,,,,,
07-05-2020,Maharashtra,17974,13979,3301.0,694,,,,1216,966,,,,,,,,,
08-05-2020,Maharashtra,19063,14862,3470.0,731,,,,1089,883,,,,,,,,,
09-05-2020,Maharashtra,20228,15649,3800.0,779,,,,1165,787,,,,,,,,,
10-05-2020,Maharashtra,22171,17140,4199.0,832,,,,1943,1491,,,,,,,,,
11-05-2020,Maharashtra,23401,17747,4786.0,868,,,,1230,607,,,,,,,,,
12-05-2020,Maharashtra,24427,18381,5125.0,921,,,,1026,634,,,,,,,,,
13-05-2020,Maharashtra,25922,19400,5547.0,975,,,,1495,1019,,,,,,,,,
14-05-2020,Maharashtra,27524,20446,6059.0,1019,,,,1602,1046,,,,,,,,,
15-05-2020,Maharashtra,29100,21468,6564.0,1068,,,,1576,1022,,,,,,,,,
16-05-2020,Maharashtra,30706,22483,7088.0,1135,,,,1606,1015,,,,,,,,,
17-05-2020,Maharashtra,33053,24167,7688.0,1198,,,,2347,1684,,,,,,,,,
18-05-2020,Maharashtra,35058,25372,8437.0,1249,,,,2005,1205,,,,,,,,,
19-05-2020,Maharashtra,37136,26172,9639.0,1325,,,,2078,800,,,,,,,,,
20-05-2020,Maharashtra,39297,27589,10318.0,1390,,,,2161,1417,,,,,,,,,
21-05-2020,Maharashtra,41642,28462,11726.0,1454,,,,2345,873,,,,,,,,,
22-05-2020,Maharashtra,44582,30482,12583.0,1517,,,,2940,2020,,,,,,,,,
23-05-2020,Maharashtra,47190,32209,13404.0,1577,,,,2608,1727,,,,,,,,,
24-05-2020,Maharashtra,50231,33996,14600.0,1635,,,,3041,1787,,,,,,,,,
25-05-2020,Maharashtra,52667,35186,15786.0,1695,,,,2436,1190,,,,,,,,,
26-05-2020,Maharashtra,54758,36012,16954.0,1792,,,,2091,826,,,,,,,,,
27-05-2020,Maharashtra,56948,37133,17918.0,1897,,,,2190,1121,,,,,,,,,
28-05-2020,Maharashtra,59546,38948,18616.0,1982,,,,2598,1815,,,,,,,,,
29-05-2020,Maharashtra,62228,33133,26997.0,2098,,,,2682,0,,,,,,,,,
30-05-2020,Maharashtra,65168,34890,28081.0,2197,,,,2940,1757,,,,,,,,,
31-05-2020,Maharashtra,67655,36040,29329.0,2286,,,,2487,1150,,,,,,,,,
01-06-2020,Maharashtra,70013,37543,30108.0,2362,,,,2358,1503,,,,,,,,,
02-06-2020,Maharashtra,72300,38502,31333.0,2465,,,,2287,959,,,,,,,,,
03-06-2020,Maharashtra,74860,39944,32329.0,2587,,,,2560,1442,,,,,,,,,
04-06-2020,Maharashtra,77793,41402,33681.0,2710,,,,2933,1458,,,,,,,,,
05-06-2020,Maharashtra,80229,42224,35156.0,2849,,,,2436,822,,,,,,,,,
06-06-2020,Maharashtra,82968,42609,37390.0,2969,,,,2739,385,,,,,,,,,
07-06-2020,Maharashtra,85975,43601,39314.0,3060,,,,3007,992,,,,,,,,,
08-06-2020,Maharashtra,88528,44384,40975.0,3169,,,,2553,783,,,,,,,,,
09-06-2020,Maharashtra,90787,44860,42638.0,3289,,,,2259,476,,,,,,,,,
10-06-2020,Maharashtra,94041,46086,44517.0,3438,,,,3254,1226,,,,,,,,,
11-06-2020,Maharashtra,97648,47980,46078.0,3590,,,,3607,1894,,,,,,,,,
12-06-2020,Maharashtra,101141,49628,47796.0,3717,,,,3493,1648,,,,,,,,,
13-06-2020,Maharashtra,104568,51392,49346.0,3830,,,,3427,1764,,,,,,,,,
14-06-2020,Maharashtra,107958,53030,50978.0,3950,,,,3390,1638,,,,,,,,,
15-06-2020,Maharashtra,110744,50567,56049.0,4128,,,,2786,0,,,,,,,,,
16-06-2020,Maharashtra,113445,50057,57851.0,5537,,,,2701,0,,,,,,,,,
17-06-2020,Maharashtra,116752,51935,59166.0,5651,,,,3307,1878,,,,,,,,,
18-06-2020,Maharashtra,120504,53915,60838.0,5751,,,,3752,1980,,,,,,,,,
19-06-2020,Maharashtra,124331,55665,62773.0,5893,,,,3827,1750,,,,,,,,,
20-06-2020,Maharashtra,128205,58068,64153.0,5984,,,,3874,2403,,,,,,,,,
21-06-2020,Maharashtra,132075,60161,65744.0,6170,,,,3870,2093,,,,,,,,,
22-06-2020,Maharashtra,135796,61807,67706.0,6283,,,,3721,1646,,,,,,,,,
23-06-2020,Maharashtra,139010,62848,69631.0,6531,,,,3214,1041,,,,,,,,,
24-06-2020,Maharashtra,142900,62369,73792.0,6739,,,,3890,0,,,,,,,,,
25-06-2020,Maharashtra,147741,63357,77453.0,6931,,,,4841,988,,,,,,,,,
26-06-2020,Maharashtra,152765,65844,79815.0,7106,,,,5024,2487,,,,,,,,,
27-06-2020,Maharashtra,159133,67615,84245.0,7273,,,,6368,1771,,,,,,,,,
28-06-2020,Maharashtra,164626,70622,86575.0,7429,,,,5493,3007,,,,,,,,,
29-06-2020,Maharashtra,169883,73313,88960.0,7610,,,,5257,2691,,,,,,,,,
30-06-2020,Maharashtra,174761,75995,90911.0,7855,,,,4878,2682,,,,,,,,,
01-07-2020,Maharashtra,180298,79091,93154.0,8053,,,,5537,3096,,,,,,,,,
02-07-2020,Maharashtra,186626,77276,101172.0,8178,,,,6328,0,,,,,,,,,
03-07-2020,Maharashtra,192990,79927,104687.0,8376,,,,6364,2651,,,,,,,,,
04-07-2020,Maharashtra,200064,83311,108082.0,8671,,,,7074,3384,,,,,,,,,
05-07-2020,Maharashtra,206619,86057,111740.0,8822,,,,6555,2746,,,,,,,,,
06-07-2020,Maharashtra,211987,87699,115262.0,9026,,,,5368,1642,,,,,,,,,
07-07-2020,Maharashtra,217121,89313,118558.0,9250,,,,5134,1614,,,,,,,,,
08-07-2020,Maharashtra,223724,91084,123192.0,9448,,,,6603,1771,,,,,,,,,
09-07-2020,Maharashtra,230599,93673,127259.0,9667,,,,6875,2589,,,,,,,,,
10-07-2020,Maharashtra,238461,95943,132625.0,9893,,,,7862,2270,,,,,,,,,
11-07-2020,Maharashtra,246600,99499,136985.0,10116,,,,8139,3556,,,,,,,,,
12-07-2020,Maharashtra,254427,103813,140325.0,10289,,,,7827,4314,,,,,,,,,
13-07-2020,Maharashtra,260924,105935,144507.0,10482,,,,6497,2122,,,,,,,,,
14-07-2020,Maharashtra,267665,107963,149007.0,10695,,,,6741,2028,,,,,,,,,
15-07-2020,Maharashtra,275640,112099,152613.0,10928,,,,7975,4136,,,,,,,,,
16-07-2020,Maharashtra,284281,114947,158140.0,11194,,,,8641,2848,,,,,,,,,
17-07-2020,Maharashtra,292589,120780,160357.0,11452,,,,8308,5833,,,,,,,,,
18-07-2020,Maharashtra,300937,123678,165663.0,11596,,,,8348,2898,,,,,,,,,
19-07-2020,Maharashtra,310455,129032,169569.0,11854,,,,9518,5354,,,,,,,,,
20-07-2020,Maharashtra,318695,131636,175029.0,12030,,,,8240,2604,,,,,,,,,
21-07-2020,Maharashtra,327031,132538,182217.0,12276,,,,8336,902,,,,,,,,,
22-07-2020,Maharashtra,337607,137282,187769.0,12556,,,,10576,4744,,,,,,,,,
23-07-2020,Maharashtra,347502,140395,194253.0,12854,,,,9895,3113,,,,,,,,,
24-07-2020,Maharashtra,357117,144018,199967.0,13132,,,,9615,3623,,,,,,,,,
25-07-2020,Maharashtra,366368,145785,207194.0,13389,,,,9251,1767,,,,,,,,,
26-07-2020,Maharashtra,375799,148905,213238.0,13656,,,,9431,3120,,,,,,,,,
27-07-2020,Maharashtra,383723,147896,221944.0,13883,,,,7924,0,,,,,,,,,
28-07-2020,Maharashtra,391440,144998,232277.0,14165,,,,7717,0,,,,,,,,,
29-07-2020,Maharashtra,400651,146433,239755.0,14463,,,,9211,1435,,,,,,,,,
30-07-2020,Maharashtra,411798,148454,248615.0,14729,,,,11147,2021,,,,,,,,,
31-07-2020,Maharashtra,422118,150966,256158.0,14994,,,,10320,2512,,,,,,,,,
01-08-2020,Maharashtra,431719,149520,266883.0,15316,,,,9601,0,,,,,,,,,
02-08-2020,Maharashtra,441228,148843,276809.0,15576,,,,9509,0,,,,,,,,,
03-08-2020,Maharashtra,450196,147324,287030.0,15842,,,,8968,0,,,,,,,,,
04-08-2020,Maharashtra,457956,142458,299356.0,16142,,,,7760,0,,,,,,,,,
05-08-2020,Maharashtra,468265,146268,305521.0,16476,,,,10309,3810,,,,,,,,,
06-08-2020,Maharashtra,479779,146612,316375.0,16792,,,,11514,344,,,,,,,,,
07-08-2020,Maharashtra,490262,145889,327281.0,17092,,,,10483,0,,,,,,,,,
08-08-2020,Maharashtra,503084,147355,338362.0,17367,,,,12822,1466,,,,,,,,,
09-08-2020,Maharashtra,515332,145865,351710.0,17757,,,,12248,0,,,,,,,,,
