Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
24-04-2020,Ladakh,18,4,14.0,0.0
25-04-2020,Ladakh,20,6,14.0,0.0
26-04-2020,Ladakh,20,6,14.0,0.0
27-04-2020,Ladakh,20,6,14.0,0.0
28-04-2020,Ladakh,20,6,14.0,0.0
29-04-2020,Ladakh,22,6,16.0,0.0
30-04-2020,Ladakh,22,6,16.0,0.0
01-05-2020,Ladakh,22,6,16.0,0.0
02-05-2020,Ladakh,22,5,17.0,0.0
03-05-2020,Ladakh,22,5,17.0,0.0
04-05-2020,Ladakh,41,24,17.0,0.0
05-05-2020,Ladakh,41,24,17.0,0.0
06-05-2020,Ladakh,41,24,17.0,0.0
07-05-2020,Ladakh,41,24,17.0,0.0
08-05-2020,Ladakh,42,25,17.0,0.0
09-05-2020,Ladakh,42,25,17.0,0.0
10-05-2020,Ladakh,42,25,17.0,0.0
11-05-2020,Ladakh,42,21,21.0,0.0
12-05-2020,Ladakh,42,21,21.0,0.0
13-05-2020,Ladakh,42,21,21.0,0.0
14-05-2020,Ladakh,43,21,22.0,0.0
15-05-2020,Ladakh,43,21,22.0,0.0
16-05-2020,Ladakh,43,21,22.0,0.0
17-05-2020,Ladakh,43,21,22.0,0.0
18-05-2020,Ladakh,43,19,24.0,0.0
19-05-2020,Ladakh,43,2,41.0,0.0
20-05-2020,Ladakh,43,0,43.0,0.0
21-05-2020,Ladakh,44,1,43.0,0.0
22-05-2020,Ladakh,44,1,43.0,0.0
23-05-2020,Ladakh,44,1,43.0,0.0
24-05-2020,Ladakh,49,6,43.0,0.0
25-05-2020,Ladakh,52,9,43.0,0.0
26-05-2020,Ladakh,52,9,43.0,0.0
27-05-2020,Ladakh,53,10,43.0,0.0
28-05-2020,Ladakh,53,10,43.0,0.0
29-05-2020,Ladakh,73,30,43.0,0.0
30-05-2020,Ladakh,74,31,43.0,0.0
31-05-2020,Ladakh,74,31,43.0,0.0
01-06-2020,Ladakh,74,31,43.0,0.0
02-06-2020,Ladakh,77,34,43.0,0.0
03-06-2020,Ladakh,81,33,47.0,1.0
04-06-2020,Ladakh,90,41,48.0,1.0
05-06-2020,Ladakh,90,41,48.0,1.0
06-06-2020,Ladakh,97,48,48.0,1.0
07-06-2020,Ladakh,99,50,48.0,1.0
08-06-2020,Ladakh,103,52,50.0,1.0
09-06-2020,Ladakh,103,50,52.0,1.0
10-06-2020,Ladakh,108,55,52.0,1.0
11-06-2020,Ladakh,115,62,52.0,1.0
12-06-2020,Ladakh,135,80,54.0,1.0
13-06-2020,Ladakh,239,176,62.0,1.0
14-06-2020,Ladakh,437,368,68.0,1.0
15-06-2020,Ladakh,549,468,80.0,1.0
16-06-2020,Ladakh,555,472,82.0,1.0
17-06-2020,Ladakh,649,563,85.0,1.0
18-06-2020,Ladakh,687,594,92.0,1.0
19-06-2020,Ladakh,687,591,95.0,1.0
20-06-2020,Ladakh,744,648,95.0,1.0
21-06-2020,Ladakh,836,718,117.0,1.0
22-06-2020,Ladakh,837,702,134.0,1.0
23-06-2020,Ladakh,847,710,136.0,1.0
24-06-2020,Ladakh,932,783,148.0,1.0
25-06-2020,Ladakh,941,666,274.0,1.0
26-06-2020,Ladakh,941,582,358.0,1.0
27-06-2020,Ladakh,946,587,358.0,1.0
28-06-2020,Ladakh,960,405,554.0,1.0
29-06-2020,Ladakh,963,376,586.0,1.0
30-06-2020,Ladakh,964,347,616.0,1.0
01-07-2020,Ladakh,973,324,648.0,1.0
02-07-2020,Ladakh,990,295,694.0,1.0
03-07-2020,Ladakh,990,259,730.0,1.0
04-07-2020,Ladakh,1001,223,777.0,1.0
05-07-2020,Ladakh,1005,178,826.0,1.0
06-07-2020,Ladakh,1005,178,826.0,1.0
07-07-2020,Ladakh,1005,168,836.0,1.0
08-07-2020,Ladakh,1041,204,836.0,1.0
09-07-2020,Ladakh,1041,204,836.0,1.0
10-07-2020,Ladakh,1055,139,915.0,1.0
11-07-2020,Ladakh,1064,146,917.0,1.0
12-07-2020,Ladakh,1077,148,928.0,1.0
13-07-2020,Ladakh,1086,157,928.0,1.0
14-07-2020,Ladakh,1093,146,946.0,1.0
15-07-2020,Ladakh,1093,146,946.0,1.0
16-07-2020,Ladakh,1142,177,964.0,1.0
17-07-2020,Ladakh,1147,176,970.0,1.0
18-07-2020,Ladakh,1151,177,973.0,1.0
19-07-2020,Ladakh,1159,173,985.0,1.0
20-07-2020,Ladakh,1178,173,1003.0,2.0
21-07-2020,Ladakh,1195,186,1007.0,2.0
22-07-2020,Ladakh,1198,186,1010.0,2.0
23-07-2020,Ladakh,1206,186,1018.0,2.0
24-07-2020,Ladakh,1210,183,1025.0,2.0
25-07-2020,Ladakh,1246,209,1035.0,2.0
26-07-2020,Ladakh,1276,216,1057.0,3.0
27-07-2020,Ladakh,1285,218,1063.0,4.0
28-07-2020,Ladakh,1306,236,1066.0,4.0
29-07-2020,Ladakh,1327,254,1067.0,6.0
30-07-2020,Ladakh,1347,261,1080.0,6.0
31-07-2020,Ladakh,1378,277,1094.0,7.0
01-08-2020,Ladakh,1404,302,1095.0,7.0
02-08-2020,Ladakh,1462,347,1108.0,7.0
03-08-2020,Ladakh,1466,351,1108.0,7.0
04-08-2020,Ladakh,1485,369,1109.0,7.0
05-08-2020,Ladakh,1534,400,1127.0,7.0
06-08-2020,Ladakh,1592,421,1164.0,7.0
07-08-2020,Ladakh,1595,411,1177.0,7.0
08-08-2020,Ladakh,1595,411,1177.0,7.0
09-08-2020,Ladakh,1614,411,1194.0,9.0
21-03-2020,Madhya Pradesh,4,4,0.0,0.0
22-03-2020,Madhya Pradesh,4,4,0.0,0.0
23-03-2020,Madhya Pradesh,6,6,0.0,0.0
24-03-2020,Madhya Pradesh,7,7,0.0,0.0
25-03-2020,Madhya Pradesh,7,7,0.0,0.0
26-03-2020,Madhya Pradesh,15,14,0.0,1.0
27-03-2020,Madhya Pradesh,20,19,0.0,1.0
28-03-2020,Madhya Pradesh,30,28,0.0,2.0
29-03-2020,Madhya Pradesh,30,28,0.0,2.0
30-03-2020,Madhya Pradesh,33,31,0.0,2.0
31-03-2020,Madhya Pradesh,47,44,0.0,3.0
01-04-2020,Madhya Pradesh,47,44,0.0,3.0
02-04-2020,Madhya Pradesh,99,93,0.0,6.0
03-04-2020,Madhya Pradesh,99,93,0.0,6.0
04-04-2020,Madhya Pradesh,104,98,0.0,6.0
05-04-2020,Madhya Pradesh,104,98,0.0,6.0
06-04-2020,Madhya Pradesh,165,156,0.0,9.0
07-04-2020,Madhya Pradesh,165,156,0.0,9.0
08-04-2020,Madhya Pradesh,229,216,0.0,13.0
09-04-2020,Madhya Pradesh,229,216,0.0,13.0
10-04-2020,Madhya Pradesh,259,243,0.0,16.0
11-04-2020,Madhya Pradesh,435,402,0.0,33.0
12-04-2020,Madhya Pradesh,532,496,0.0,36.0
13-04-2020,Madhya Pradesh,564,528,0.0,36.0
14-04-2020,Madhya Pradesh,604,517,44.0,43.0
15-04-2020,Madhya Pradesh,730,629,51.0,50.0
16-04-2020,Madhya Pradesh,987,870,64.0,53.0
17-04-2020,Madhya Pradesh,1120,1003,64.0,53.0
18-04-2020,Madhya Pradesh,1310,1172,69.0,69.0
19-04-2020,Madhya Pradesh,1407,1210,127.0,70.0
20-04-2020,Madhya Pradesh,1407,1210,127.0,70.0
21-04-2020,Madhya Pradesh,1485,1284,127.0,74.0
22-04-2020,Madhya Pradesh,1552,1328,148.0,76.0
23-04-2020,Madhya Pradesh,1592,1364,148.0,80.0
24-04-2020,Madhya Pradesh,1699,1413,203.0,83.0
25-04-2020,Madhya Pradesh,1852,1550,210.0,92.0
26-04-2020,Madhya Pradesh,2096,1787,210.0,99.0
27-04-2020,Madhya Pradesh,2096,1691,302.0,103.0
28-04-2020,Madhya Pradesh,2168,1756,302.0,110.0
29-04-2020,Madhya Pradesh,2387,1890,377.0,120.0
30-04-2020,Madhya Pradesh,2561,1971,461.0,129.0
01-05-2020,Madhya Pradesh,2660,2041,482.0,137.0
02-05-2020,Madhya Pradesh,2719,2050,524.0,145.0
03-05-2020,Madhya Pradesh,2846,2071,624.0,151.0
04-05-2020,Madhya Pradesh,2846,1892,798.0,156.0
05-05-2020,Madhya Pradesh,2942,1979,798.0,165.0
06-05-2020,Madhya Pradesh,3049,1873,1000.0,176.0
07-05-2020,Madhya Pradesh,3138,1854,1099.0,185.0
08-05-2020,Madhya Pradesh,3252,1828,1231.0,193.0
09-05-2020,Madhya Pradesh,3341,1792,1349.0,200.0
10-05-2020,Madhya Pradesh,3614,1723,1676.0,215.0
11-05-2020,Madhya Pradesh,3614,1723,1676.0,215.0
12-05-2020,Madhya Pradesh,3785,1817,1747.0,221.0
13-05-2020,Madhya Pradesh,3986,1901,1860.0,225.0
14-05-2020,Madhya Pradesh,4173,1937,2004.0,232.0
15-05-2020,Madhya Pradesh,4426,2018,2171.0,237.0
16-05-2020,Madhya Pradesh,4595,2073,2283.0,239.0
17-05-2020,Madhya Pradesh,4789,2231,2315.0,243.0
18-05-2020,Madhya Pradesh,4977,2326,2403.0,248.0
19-05-2020,Madhya Pradesh,5236,2549,2435.0,252.0
20-05-2020,Madhya Pradesh,5465,2577,2630.0,258.0
21-05-2020,Madhya Pradesh,5735,2735,2733.0,267.0
22-05-2020,Madhya Pradesh,5981,2868,2843.0,270.0
23-05-2020,Madhya Pradesh,6170,2809,3089.0,272.0
24-05-2020,Madhya Pradesh,6371,2823,3267.0,281.0
25-05-2020,Madhya Pradesh,6665,2967,3408.0,290.0
26-05-2020,Madhya Pradesh,6859,2988,3571.0,300.0
27-05-2020,Madhya Pradesh,7024,3030,3689.0,305.0
28-05-2020,Madhya Pradesh,7261,3021,3927.0,313.0
29-05-2020,Madhya Pradesh,7453,3082,4050.0,321.0
30-05-2020,Madhya Pradesh,7645,3042,4269.0,334.0
31-05-2020,Madhya Pradesh,7891,3104,4444.0,343.0
01-06-2020,Madhya Pradesh,8089,2897,4842.0,350.0
02-06-2020,Madhya Pradesh,8283,2922,5003.0,358.0
03-06-2020,Madhya Pradesh,8420,2835,5221.0,364.0
04-06-2020,Madhya Pradesh,8588,2772,5445.0,371.0
05-06-2020,Madhya Pradesh,8762,2748,5637.0,377.0
06-06-2020,Madhya Pradesh,8996,2734,5878.0,384.0
07-06-2020,Madhya Pradesh,9228,2721,6108.0,399.0
08-06-2020,Madhya Pradesh,9401,2658,6331.0,412.0
09-06-2020,Madhya Pradesh,9638,2688,6536.0,414.0
10-06-2020,Madhya Pradesh,9849,2700,6729.0,420.0
11-06-2020,Madhya Pradesh,10049,2730,6892.0,427.0
12-06-2020,Madhya Pradesh,10241,2768,7042.0,431.0
13-06-2020,Madhya Pradesh,10443,2802,7201.0,440.0
14-06-2020,Madhya Pradesh,10641,2817,7377.0,447.0
15-06-2020,Madhya Pradesh,10802,2666,7677.0,459.0
16-06-2020,Madhya Pradesh,10935,2567,7903.0,465.0
17-06-2020,Madhya Pradesh,11083,2455,8152.0,476.0
18-06-2020,Madhya Pradesh,11244,2374,8388.0,482.0
19-06-2020,Madhya Pradesh,11426,2308,8632.0,486.0
20-06-2020,Madhya Pradesh,11582,2339,8748.0,495.0
21-06-2020,Madhya Pradesh,11724,2343,8880.0,501.0
22-06-2020,Madhya Pradesh,11903,2373,9015.0,515.0
23-06-2020,Madhya Pradesh,12078,2342,9215.0,521.0
24-06-2020,Madhya Pradesh,12261,2401,9335.0,525.0
25-06-2020,Madhya Pradesh,12448,2441,9473.0,534.0
26-06-2020,Madhya Pradesh,12596,2435,9619.0,542.0
27-06-2020,Madhya Pradesh,12798,2448,9804.0,546.0
28-06-2020,Madhya Pradesh,12965,2444,9971.0,550.0
29-06-2020,Madhya Pradesh,13186,2545,10084.0,557.0
30-06-2020,Madhya Pradesh,13370,2607,10199.0,564.0
01-07-2020,Madhya Pradesh,13593,2626,10395.0,572.0
02-07-2020,Madhya Pradesh,13861,2625,10655.0,581.0
03-07-2020,Madhya Pradesh,14106,2702,10815.0,589.0
04-07-2020,Madhya Pradesh,14297,2655,11049.0,593.0
05-07-2020,Madhya Pradesh,14604,2772,11234.0,598.0
06-07-2020,Madhya Pradesh,14930,2911,11411.0,608.0
07-07-2020,Madhya Pradesh,15284,3088,11579.0,617.0
08-07-2020,Madhya Pradesh,15627,3237,11768.0,622.0
09-07-2020,Madhya Pradesh,16036,3420,11987.0,629.0
10-07-2020,Madhya Pradesh,16341,3475,12232.0,634.0
11-07-2020,Madhya Pradesh,16657,3538,12481.0,638.0
12-07-2020,Madhya Pradesh,17201,3878,12679.0,644.0
13-07-2020,Madhya Pradesh,17632,4103,12876.0,653.0
14-07-2020,Madhya Pradesh,18207,4336,13208.0,663.0
15-07-2020,Madhya Pradesh,19005,4757,13575.0,673.0
16-07-2020,Madhya Pradesh,19643,5053,13908.0,682.0
17-07-2020,Madhya Pradesh,20378,5562,14127.0,689.0
18-07-2020,Madhya Pradesh,21081,5870,14514.0,697.0
19-07-2020,Madhya Pradesh,21763,6193,14864.0,706.0
20-07-2020,Madhya Pradesh,22600,6568,15311.0,721.0
21-07-2020,Madhya Pradesh,23310,6888,15684.0,738.0
22-07-2020,Madhya Pradesh,24095,7082,16257.0,756.0
23-07-2020,Madhya Pradesh,24842,7236,16836.0,770.0
24-07-2020,Madhya Pradesh,25474,7335,17359.0,780.0
25-07-2020,Madhya Pradesh,26210,7553,17866.0,791.0
26-07-2020,Madhya Pradesh,26926,7639,18488.0,799.0
27-07-2020,Madhya Pradesh,27800,7857,19132.0,811.0
28-07-2020,Madhya Pradesh,28589,7978,19791.0,820.0
29-07-2020,Madhya Pradesh,29217,8044,20343.0,830.0
30-07-2020,Madhya Pradesh,30134,8357,20934.0,843.0
31-07-2020,Madhya Pradesh,30968,8454,21657.0,857.0
01-08-2020,Madhya Pradesh,31806,8668,22271.0,867.0
02-08-2020,Madhya Pradesh,32614,8769,22969.0,876.0
03-08-2020,Madhya Pradesh,33535,9099,23550.0,886.0
04-08-2020,Madhya Pradesh,34285,9286,24099.0,900.0
05-08-2020,Madhya Pradesh,35082,8756,25414.0,912.0
06-08-2020,Madhya Pradesh,35734,8741,26064.0,929.0
07-08-2020,Madhya Pradesh,36564,8716,26902.0,946.0
08-08-2020,Madhya Pradesh,36564,8716,26902.0,946.0
09-08-2020,Madhya Pradesh,37298,8715,27621.0,962.0
12-03-2020,Maharashtra,11,11,0.0,0.0
13-03-2020,Maharashtra,11,11,0.0,0.0
14-03-2020,Maharashtra,14,14,0.0,0.0
15-03-2020,Maharashtra,31,31,0.0,0.0
16-03-2020,Maharashtra,32,32,0.0,0.0
17-03-2020,Maharashtra,39,38,0.0,1.0
18-03-2020,Maharashtra,41,40,0.0,1.0
19-03-2020,Maharashtra,45,44,0.0,1.0
20-03-2020,Maharashtra,47,46,0.0,1.0
21-03-2020,Maharashtra,52,51,0.0,1.0
22-03-2020,Maharashtra,67,65,0.0,2.0
23-03-2020,Maharashtra,74,72,0.0,2.0
24-03-2020,Maharashtra,87,85,0.0,2.0
25-03-2020,Maharashtra,89,87,0.0,2.0
26-03-2020,Maharashtra,124,120,1.0,3.0
27-03-2020,Maharashtra,130,111,15.0,4.0
28-03-2020,Maharashtra,180,150,25.0,5.0
29-03-2020,Maharashtra,186,155,25.0,6.0
30-03-2020,Maharashtra,193,160,25.0,8.0
31-03-2020,Maharashtra,216,168,39.0,9.0
01-04-2020,Maharashtra,302,254,39.0,9.0
02-04-2020,Maharashtra,335,280,42.0,13.0
03-04-2020,Maharashtra,335,277,42.0,16.0
04-04-2020,Maharashtra,423,362,42.0,19.0
05-04-2020,Maharashtra,490,424,42.0,24.0
06-04-2020,Maharashtra,690,603,42.0,45.0
07-04-2020,Maharashtra,748,647,56.0,45.0
08-04-2020,Maharashtra,1018,875,79.0,64.0
09-04-2020,Maharashtra,1135,946,117.0,72.0
10-04-2020,Maharashtra,1364,1142,125.0,97.0
11-04-2020,Maharashtra,1574,1276,188.0,110.0
12-04-2020,Maharashtra,1761,1426,208.0,127.0
13-04-2020,Maharashtra,1985,1619,217.0,149.0
14-04-2020,Maharashtra,2334,1957,217.0,160.0
15-04-2020,Maharashtra,2687,2250,259.0,178.0
16-04-2020,Maharashtra,2916,2434,295.0,187.0
17-04-2020,Maharashtra,3205,2711,300.0,194.0
18-04-2020,Maharashtra,3323,2791,331.0,201.0
19-04-2020,Maharashtra,3651,3075,365.0,211.0
20-04-2020,Maharashtra,4203,3473,507.0,223.0
21-04-2020,Maharashtra,4666,3862,572.0,232.0
22-04-2020,Maharashtra,5218,4245,722.0,251.0
23-04-2020,Maharashtra,5652,4594,789.0,269.0
24-04-2020,Maharashtra,6430,5307,840.0,283.0
25-04-2020,Maharashtra,6817,5676,840.0,301.0
26-04-2020,Maharashtra,7628,6229,1076.0,323.0
27-04-2020,Maharashtra,8068,6650,1076.0,342.0
28-04-2020,Maharashtra,8590,6939,1282.0,369.0
29-04-2020,Maharashtra,9318,7530,1388.0,400.0
30-04-2020,Maharashtra,9915,7890,1593.0,432.0
01-05-2020,Maharashtra,10498,8266,1773.0,459.0
02-05-2020,Maharashtra,11506,9142,1879.0,485.0
03-05-2020,Maharashtra,12296,9775,2000.0,521.0
04-05-2020,Maharashtra,12974,10311,2115.0,548.0
05-05-2020,Maharashtra,14541,11493,2465.0,583.0
06-05-2020,Maharashtra,15525,12089,2819.0,617.0
07-05-2020,Maharashtra,16758,13013,3094.0,651.0
08-05-2020,Maharashtra,17974,13979,3301.0,694.0
09-05-2020,Maharashtra,19063,14862,3470.0,731.0
10-05-2020,Maharashtra,20228,15649,3800.0,779.0
11-05-2020,Maharashtra,22171,17140,4199.0,832.0
12-05-2020,Maharashtra,23401,17747,4786.0,868.0
13-05-2020,Maharashtra,24427,18381,5125.0,921.0
14-05-2020,Maharashtra,25922,19400,5547.0,975.0
15-05-2020,Maharashtra,27524,20446,6059.0,1019.0
16-05-2020,Maharashtra,29100,21468,6564.0,1068.0
17-05-2020,Maharashtra,30706,22483,7088.0,1135.0
18-05-2020,Maharashtra,33053,24167,7688.0,1198.0
19-05-2020,Maharashtra,35058,25372,8437.0,1249.0
20-05-2020,Maharashtra,37136,26172,9639.0,1325.0
21-05-2020,Maharashtra,39297,27589,10318.0,1390.0
22-05-2020,Maharashtra,41642,28462,11726.0,1454.0
23-05-2020,Maharashtra,44582,30482,12583.0,1517.0
24-05-2020,Maharashtra,47190,32209,13404.0,1577.0
25-05-2020,Maharashtra,50231,33996,14600.0,1635.0
26-05-2020,Maharashtra,52667,35186,15786.0,1695.0
27-05-2020,Maharashtra,54758,36012,16954.0,1792.0
28-05-2020,Maharashtra,56948,37133,17918.0,1897.0
29-05-2020,Maharashtra,59546,38948,18616.0,1982.0
30-05-2020,Maharashtra,62228,33133,26997.0,2098.0
31-05-2020,Maharashtra,65168,34890,28081.0,2197.0
01-06-2020,Maharashtra,67655,36040,29329.0,2286.0
02-06-2020,Maharashtra,70013,37543,30108.0,2362.0
03-06-2020,Maharashtra,72300,38502,31333.0,2465.0
04-06-2020,Maharashtra,74860,39944,32329.0,2587.0
05-06-2020,Maharashtra,77793,41402,33681.0,2710.0
06-06-2020,Maharashtra,80229,42224,35156.0,2849.0
07-06-2020,Maharashtra,82968,42609,37390.0,2969.0
08-06-2020,Maharashtra,85975,43601,39314.0,3060.0
09-06-2020,Maharashtra,88528,44384,40975.0,3169.0
10-06-2020,Maharashtra,90787,44860,42638.0,3289.0
11-06-2020,Maharashtra,94041,46086,44517.0,3438.0
12-06-2020,Maharashtra,97648,47980,46078.0,3590.0
13-06-2020,Maharashtra,101141,49628,47796.0,3717.0
14-06-2020,Maharashtra,104568,51392,49346.0,3830.0
15-06-2020,Maharashtra,107958,53030,50978.0,3950.0
16-06-2020,Maharashtra,110744,50567,56049.0,4128.0
17-06-2020,Maharashtra,113445,50057,57851.0,5537.0
18-06-2020,Maharashtra,116752,51935,59166.0,5651.0
19-06-2020,Maharashtra,120504,53915,60838.0,5751.0
20-06-2020,Maharashtra,124331,55665,62773.0,5893.0
21-06-2020,Maharashtra,128205,58068,64153.0,5984.0
22-06-2020,Maharashtra,132075,60161,65744.0,6170.0
23-06-2020,Maharashtra,135796,61807,67706.0,6283.0
24-06-2020,Maharashtra,139010,62848,69631.0,6531.0
25-06-2020,Maharashtra,142900,62369,73792.0,6739.0
26-06-2020,Maharashtra,147741,63357,77453.0,6931.0
27-06-2020,Maharashtra,152765,65844,79815.0,7106.0
28-06-2020,Maharashtra,159133,67615,84245.0,7273.0
29-06-2020,Maharashtra,164626,70622,86575.0,7429.0
30-06-2020,Maharashtra,169883,73313,88960.0,7610.0
01-07-2020,Maharashtra,174761,75995,90911.0,7855.0
02-07-2020,Maharashtra,180298,79091,93154.0,8053.0
03-07-2020,Maharashtra,186626,77276,101172.0,8178.0
04-07-2020,Maharashtra,192990,79927,104687.0,8376.0
05-07-2020,Maharashtra,200064,83311,108082.0,8671.0
06-07-2020,Maharashtra,206619,86057,111740.0,8822.0
07-07-2020,Maharashtra,211987,87699,115262.0,9026.0
08-07-2020,Maharashtra,217121,89313,118558.0,9250.0
09-07-2020,Maharashtra,223724,91084,123192.0,9448.0
10-07-2020,Maharashtra,230599,93673,127259.0,9667.0
11-07-2020,Maharashtra,238461,95943,132625.0,9893.0
12-07-2020,Maharashtra,246600,99499,136985.0,10116.0
13-07-2020,Maharashtra,254427,103813,140325.0,10289.0
14-07-2020,Maharashtra,260924,105935,144507.0,10482.0
15-07-2020,Maharashtra,267665,107963,149007.0,10695.0
16-07-2020,Maharashtra,275640,112099,152613.0,10928.0
17-07-2020,Maharashtra,284281,114947,158140.0,11194.0
18-07-2020,Maharashtra,292589,120780,160357.0,11452.0
19-07-2020,Maharashtra,300937,123678,165663.0,11596.0
20-07-2020,Maharashtra,310455,129032,169569.0,11854.0
21-07-2020,Maharashtra,318695,131636,175029.0,12030.0
22-07-2020,Maharashtra,327031,132538,182217.0,12276.0
23-07-2020,Maharashtra,337607,137282,187769.0,12556.0
24-07-2020,Maharashtra,347502,140395,194253.0,12854.0
25-07-2020,Maharashtra,357117,144018,199967.0,13132.0
26-07-2020,Maharashtra,366368,145785,207194.0,13389.0
27-07-2020,Maharashtra,375799,148905,213238.0,13656.0
28-07-2020,Maharashtra,383723,147896,221944.0,13883.0
29-07-2020,Maharashtra,391440,144998,232277.0,14165.0
30-07-2020,Maharashtra,400651,146433,239755.0,14463.0
31-07-2020,Maharashtra,411798,148454,248615.0,14729.0
01-08-2020,Maharashtra,422118,150966,256158.0,14994.0
02-08-2020,Maharashtra,431719,149520,266883.0,15316.0
03-08-2020,Maharashtra,441228,148843,276809.0,15576.0
04-08-2020,Maharashtra,450196,147324,287030.0,15842.0
05-08-2020,Maharashtra,457956,142458,299356.0,16142.0
06-08-2020,Maharashtra,468265,146268,305521.0,16476.0
07-08-2020,Maharashtra,479779,146612,316375.0,16792.0
08-08-2020,Maharashtra,479779,146612,316375.0,16792.0
09-08-2020,Maharashtra,490262,145889,327281.0,17092.0
25-03-2020,Manipur,1,1,0.0,0.0
26-03-2020,Manipur,1,1,0.0,0.0
27-03-2020,Manipur,1,1,0.0,0.0
28-03-2020,Manipur,1,1,0.0,0.0
29-03-2020,Manipur,1,1,0.0,0.0
30-03-2020,Manipur,1,1,0.0,0.0
31-03-2020,Manipur,1,1,0.0,0.0
01-04-2020,Manipur,1,1,0.0,0.0
02-04-2020,Manipur,1,1,0.0,0.0
03-04-2020,Manipur,2,2,0.0,0.0
04-04-2020,Manipur,2,2,0.0,0.0
05-04-2020,Manipur,2,2,0.0,0.0
06-04-2020,Manipur,2,2,0.0,0.0
07-04-2020,Manipur,2,2,0.0,0.0
08-04-2020,Manipur,2,2,0.0,0.0
09-04-2020,Manipur,1,0,1.0,0.0
10-04-2020,Manipur,2,1,1.0,0.0
11-04-2020,Manipur,2,1,1.0,0.0
12-04-2020,Manipur,2,1,1.0,0.0
13-04-2020,Manipur,2,1,1.0,0.0
14-04-2020,Manipur,2,1,1.0,0.0
15-04-2020,Manipur,2,1,1.0,0.0
16-04-2020,Manipur,2,1,1.0,0.0
17-04-2020,Manipur,2,1,1.0,0.0
18-04-2020,Manipur,2,1,1.0,0.0
19-04-2020,Manipur,2,1,1.0,0.0
20-04-2020,Manipur,2,1,1.0,0.0
21-04-2020,Manipur,2,0,2.0,0.0
22-04-2020,Manipur,2,0,2.0,0.0
23-04-2020,Manipur,2,0,2.0,0.0
24-04-2020,Manipur,2,0,2.0,0.0
25-04-2020,Manipur,2,0,2.0,0.0
26-04-2020,Manipur,2,0,2.0,0.0
27-04-2020,Manipur,2,0,2.0,0.0
28-04-2020,Manipur,2,0,2.0,0.0
29-04-2020,Manipur,2,0,2.0,0.0
30-04-2020,Manipur,2,0,2.0,0.0
01-05-2020,Manipur,2,0,2.0,0.0
02-05-2020,Manipur,2,0,2.0,0.0
03-05-2020,Manipur,2,0,2.0,0.0
04-05-2020,Manipur,2,0,2.0,0.0
05-05-2020,Manipur,2,0,2.0,0.0
06-05-2020,Manipur,2,0,2.0,0.0
07-05-2020,Manipur,2,0,2.0,0.0
08-05-2020,Manipur,2,0,2.0,0.0
09-05-2020,Manipur,2,0,2.0,0.0
10-05-2020,Manipur,2,0,2.0,0.0
11-05-2020,Manipur,2,0,2.0,0.0
12-05-2020,Manipur,2,0,2.0,0.0
13-05-2020,Manipur,2,0,2.0,0.0
14-05-2020,Manipur,2,0,2.0,0.0
15-05-2020,Manipur,3,1,2.0,0.0
16-05-2020,Manipur,3,1,2.0,0.0
17-05-2020,Manipur,7,5,2.0,0.0
18-05-2020,Manipur,7,5,2.0,0.0
19-05-2020,Manipur,7,5,2.0,0.0
20-05-2020,Manipur,9,7,2.0,0.0
21-05-2020,Manipur,25,23,2.0,0.0
22-05-2020,Manipur,25,23,2.0,0.0
23-05-2020,Manipur,26,24,2.0,0.0
24-05-2020,Manipur,29,25,4.0,0.0
25-05-2020,Manipur,32,28,4.0,0.0
26-05-2020,Manipur,39,35,4.0,0.0
27-05-2020,Manipur,39,35,4.0,0.0
28-05-2020,Manipur,44,40,4.0,0.0
29-05-2020,Manipur,55,50,5.0,0.0
30-05-2020,Manipur,59,51,8.0,0.0
31-05-2020,Manipur,62,54,8.0,0.0
01-06-2020,Manipur,71,60,11.0,0.0
02-06-2020,Manipur,83,72,11.0,0.0
03-06-2020,Manipur,89,75,14.0,0.0
04-06-2020,Manipur,118,80,38.0,0.0
05-06-2020,Manipur,124,86,38.0,0.0
06-06-2020,Manipur,132,91,41.0,0.0
07-06-2020,Manipur,157,105,52.0,0.0
08-06-2020,Manipur,172,120,52.0,0.0
09-06-2020,Manipur,272,214,58.0,0.0
10-06-2020,Manipur,304,243,61.0,0.0
11-06-2020,Manipur,311,248,63.0,0.0
12-06-2020,Manipur,366,293,73.0,0.0
13-06-2020,Manipur,385,308,77.0,0.0
14-06-2020,Manipur,449,358,91.0,0.0
15-06-2020,Manipur,458,367,91.0,0.0
16-06-2020,Manipur,490,339,151.0,0.0
17-06-2020,Manipur,500,341,159.0,0.0
18-06-2020,Manipur,552,360,192.0,0.0
19-06-2020,Manipur,606,407,199.0,0.0
20-06-2020,Manipur,681,463,218.0,0.0
21-06-2020,Manipur,777,545,232.0,0.0
22-06-2020,Manipur,841,591,250.0,0.0
23-06-2020,Manipur,898,648,250.0,0.0
24-06-2020,Manipur,921,663,258.0,0.0
25-06-2020,Manipur,970,642,328.0,0.0
26-06-2020,Manipur,1056,702,354.0,0.0
27-06-2020,Manipur,1075,682,393.0,0.0
28-06-2020,Manipur,1092,660,432.0,0.0
29-06-2020,Manipur,1185,730,455.0,0.0
30-06-2020,Manipur,1227,733,494.0,0.0
01-07-2020,Manipur,1234,681,553.0,0.0
